Id,ActivityDate,key,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,sleep status,Day of Week,Day Type,correlation,Id,SleepDay,key,TotalSleepRecords,TotalSleepMinutes,TotalBedMinutes,Sleep Efficiency %,Day of Week,Day Type,Day of Week,Step Group
4319703577,5/3/2016,4319703577-05/03/2016,9648,6.47,6.47,0,0.58,1.07,4.83,0,8,26,287,669,2235,OK,Tuesday,Weekday,474,4319703577,5/3/2016,4319703577-05/03/2016,1,474,512,92.58,Tuesday,Weekday,Sunday,Low Activity
4319703577,5/4/2016,4319703577-05/04/2016,10429,7.02,7.02,0,0.59,0.58,5.85,0,8,13,313,1106,2282,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,5/5/2016,4319703577-05/05/2016,13658,9.49,9.49,0,2.63,1.41,5.45,0,27,34,328,957,2530,MISSING SLEEP,,,,,,,,,,,,,,
4319703577,5/6/2016,4319703577-05/06/2016,9524,6.42,6.42,0,0.41,0.47,5.46,0,6,11,314,692,2266,OK,Friday,Weekday,450,4319703577,5/6/2016,4319703577-05/06/2016,1,450,491,91.65,Friday,Weekday,Sunday,Low Activity
4319703577,5/7/2016,4319703577-05/07/2016,7937,5.33,5.33,0,0.19,1.05,4.08,0,3,28,279,586,2158,OK,Saturday,Weekend,507,4319703577,5/7/2016,4319703577-05/07/2016,1,507,530,95.66,Saturday,Weekend,Sunday,Low Activity
4319703577,5/8/2016,4319703577-05/08/2016,3672,2.46,2.46,0,0.00,0.00,2.46,0,0,0,153,603,1792,OK,Sunday,Weekend,602,4319703577,5/8/2016,4319703577-05/08/2016,1,602,638,94.36,Sunday,Weekend,Sunday,Low Activity
4319703577,5/9/2016,4319703577-05/09/2016,10378,6.96,6.96,0,0.14,0.56,6.25,0,2,14,374,490,2345,OK,Monday,Weekday,535,4319703577,5/9/2016,4319703577-05/09/2016,1,535,565,94.69,Monday,Weekday,Sunday,High Activity
4319703577,5/10/2016,4319703577-05/10/2016,9487,6.37,6.37,0,0.21,0.46,5.70,0,3,12,329,555,2260,OK,Tuesday,Weekday,487,4319703577,5/10/2016,4319703577-05/10/2016,1,487,517,94.20,Tuesday,Weekday,Sunday,Low Activity
4319703577,5/11/2016,4319703577-05/11/2016,9129,6.13,6.13,0,0.20,0.74,5.18,0,3,18,311,574,2232,OK,Wednesday,Weekday,529,4319703577,5/11/2016,4319703577-05/11/2016,1,529,558,94.80,Wednesday,Weekday,Sunday,Low Activity
4319703577,5/12/2016,4319703577-05/12/2016,17,0.01,0.01,0,0.00,0.00,0.01,0,0,0,2,0,257,OK,Thursday,Weekday,302,4319703577,5/12/2016,4319703577-05/12/2016,1,302,321,94.08,Thursday,Weekday,Sunday,Low Activity
4388161847,4/12/2016,4388161847-04/12/2016,10122,7.78,7.78,0,0.00,0.00,0.00,0,0,0,0,1440,2955,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/13/2016,4388161847-04/13/2016,10993,8.45,8.45,0,0.06,0.63,3.88,0,1,14,150,1275,3092,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/14/2016,4388161847-04/14/2016,8863,6.82,6.82,0,0.13,1.07,5.62,0,10,35,219,945,2998,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/15/2016,4388161847-04/15/2016,8758,6.73,6.73,0,0.00,0.00,6.73,0,0,0,299,837,3066,OK,Friday,Weekday,499,4388161847,4/15/2016,4388161847-04/15/2016,1,499,526,94.87,Friday,Weekday,Sunday,Low Activity
4388161847,4/16/2016,4388161847-04/16/2016,6580,5.06,5.06,0,0.21,0.40,4.45,0,6,9,253,609,3073,OK,Saturday,Weekend,426,4388161847,4/16/2016,4388161847-04/16/2016,2,426,448,95.09,Saturday,Weekend,Monday,Low Activity
4388161847,4/17/2016,4388161847-04/17/2016,4660,3.58,3.58,0,0.00,0.00,3.58,0,0,0,201,721,2572,OK,Sunday,Weekend,619,4388161847,4/17/2016,4388161847-04/17/2016,2,619,641,96.57,Sunday,Weekend,Monday,Low Activity
4388161847,4/18/2016,4388161847-04/18/2016,11009,9.10,9.10,0,3.56,0.40,5.14,0,27,8,239,1017,3274,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/19/2016,4388161847-04/19/2016,10181,7.83,7.83,0,1.37,0.69,5.77,0,20,16,249,704,3015,OK,Tuesday,Weekday,329,4388161847,4/19/2016,4388161847-04/19/2016,1,329,338,97.34,Tuesday,Weekday,Sunday,High Activity
4388161847,4/20/2016,4388161847-04/20/2016,10553,8.12,8.12,0,1.10,1.72,5.29,0,19,42,228,696,3083,OK,Wednesday,Weekday,421,4388161847,4/20/2016,4388161847-04/20/2016,1,421,451,93.35,Wednesday,Weekday,Sunday,High Activity
4388161847,4/21/2016,4388161847-04/21/2016,10055,7.73,7.73,0,0.37,0.39,6.98,0,7,12,272,853,3069,OK,Thursday,Weekday,442,4388161847,4/21/2016,4388161847-04/21/2016,1,442,458,96.51,Thursday,Weekday,Sunday,High Activity
4388161847,4/22/2016,4388161847-04/22/2016,12139,9.34,9.34,0,3.30,1.11,4.92,0,77,25,220,945,3544,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/23/2016,4388161847-04/23/2016,13236,10.18,10.18,0,4.50,0.32,5.35,0,58,5,215,749,3306,OK,Saturday,Weekend,478,4388161847,4/23/2016,4388161847-04/23/2016,1,478,501,95.41,Saturday,Weekend,Sunday,High Activity
4388161847,4/24/2016,4388161847-04/24/2016,10243,7.88,7.88,0,1.08,0.51,6.30,0,14,8,239,584,2885,OK,Sunday,Weekend,552,4388161847,4/24/2016,4388161847-04/24/2016,3,552,595,92.77,Sunday,Weekend,Tuesday,High Activity
4388161847,4/25/2016,4388161847-04/25/2016,12961,9.97,9.97,0,0.73,1.40,7.84,0,11,31,301,1054,3288,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/26/2016,4388161847-04/26/2016,9461,7.28,7.28,0,0.94,1.06,5.27,0,14,23,224,673,2929,OK,Tuesday,Weekday,319,4388161847,4/26/2016,4388161847-04/26/2016,1,319,346,92.20,Tuesday,Weekday,Sunday,Low Activity
4388161847,4/27/2016,4388161847-04/27/2016,11193,8.61,8.61,0,0.70,2.51,5.39,0,11,48,241,684,3074,OK,Wednesday,Weekday,439,4388161847,4/27/2016,4388161847-04/27/2016,1,439,500,87.80,Wednesday,Weekday,Sunday,High Activity
4388161847,4/28/2016,4388161847-04/28/2016,10074,7.75,7.75,0,1.29,0.43,6.03,0,19,9,234,878,2969,OK,Thursday,Weekday,428,4388161847,4/28/2016,4388161847-04/28/2016,1,428,458,93.45,Thursday,Weekday,Sunday,High Activity
4388161847,4/29/2016,4388161847-04/29/2016,9232,7.10,7.10,0,0.80,0.89,5.42,0,13,16,236,1175,2979,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,4/30/2016,4388161847-04/30/2016,12533,9.64,9.64,0,0.70,2.00,6.94,0,14,43,300,537,3283,OK,Saturday,Weekend,409,4388161847,4/30/2016,4388161847-04/30/2016,2,409,430,95.12,Saturday,Weekend,Monday,High Activity
4388161847,5/1/2016,4388161847-05/01/2016,10255,7.89,7.89,0,1.01,0.68,6.20,0,12,15,241,579,2926,OK,Sunday,Weekend,547,4388161847,5/1/2016,4388161847-05/01/2016,1,547,597,91.62,Sunday,Weekend,Sunday,High Activity
4388161847,5/2/2016,4388161847-05/02/2016,10096,8.40,8.40,0,3.77,0.08,4.55,0,33,4,204,935,3147,OK,Monday,Weekday,368,4388161847,5/2/2016,4388161847-05/02/2016,2,368,376,97.87,Monday,Weekday,Monday,High Activity
4388161847,5/3/2016,4388161847-05/03/2016,12727,9.79,9.79,0,1.13,0.78,7.88,0,18,18,306,984,3290,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,5/4/2016,4388161847-05/04/2016,12375,9.52,9.52,0,2.79,0.93,5.80,0,35,21,251,632,3162,OK,Wednesday,Weekday,390,4388161847,5/4/2016,4388161847-05/04/2016,1,390,414,94.20,Wednesday,Weekday,Sunday,High Activity
4388161847,5/5/2016,4388161847-05/05/2016,9603,7.38,7.38,0,0.63,1.67,5.09,0,12,39,199,896,2899,OK,Thursday,Weekday,471,4388161847,5/5/2016,4388161847-05/05/2016,1,471,495,95.15,Thursday,Weekday,Sunday,Low Activity
4388161847,5/6/2016,4388161847-05/06/2016,13175,10.13,10.13,0,2.11,2.09,5.93,0,33,45,262,1100,3425,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,5/7/2016,4388161847-05/07/2016,22770,17.54,17.54,0,9.45,2.77,5.33,0,120,56,260,508,4022,OK,Saturday,Weekend,472,4388161847,5/7/2016,4388161847-05/07/2016,1,472,496,95.16,Saturday,Weekend,Sunday,High Activity
4388161847,5/8/2016,4388161847-05/08/2016,17298,14.38,14.38,0,9.89,1.26,3.23,0,107,38,178,576,3934,OK,Sunday,Weekend,529,4388161847,5/8/2016,4388161847-05/08/2016,2,529,541,97.78,Sunday,Weekend,Monday,High Activity
4388161847,5/9/2016,4388161847-05/09/2016,10218,7.86,7.86,0,0.34,0.73,6.79,0,6,19,258,1020,3013,MISSING SLEEP,,,,,,,,,,,,,,
4388161847,5/10/2016,4388161847-05/10/2016,10299,7.92,7.92,0,0.81,0.65,6.46,0,13,14,267,648,3061,OK,Tuesday,Weekday,354,4388161847,5/10/2016,4388161847-05/10/2016,1,354,375,94.40,Tuesday,Weekday,Sunday,High Activity
4388161847,5/11/2016,4388161847-05/11/2016,10201,7.84,7.84,0,0.53,0.79,6.53,0,8,18,256,858,2954,OK,Wednesday,Weekday,469,4388161847,5/11/2016,4388161847-05/11/2016,1,469,494,94.94,Wednesday,Weekday,Sunday,High Activity
4388161847,5/12/2016,4388161847-05/12/2016,3369,2.59,2.59,0,0.00,0.00,2.59,0,0,0,108,825,1623,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/12/2016,4445114986-04/12/2016,3276,2.20,2.20,0,0.00,0.00,2.20,0,0,0,196,787,2113,OK,Tuesday,Weekday,429,4445114986,4/12/2016,4445114986-04/12/2016,2,429,457,93.87,Tuesday,Weekday,Monday,Low Activity
4445114986,4/13/2016,4445114986-04/13/2016,2961,1.99,1.99,0,0.00,0.00,1.99,0,0,0,194,840,2095,OK,Wednesday,Weekday,370,4445114986,4/13/2016,4445114986-04/13/2016,2,370,406,91.13,Wednesday,Weekday,Monday,Low Activity
4445114986,4/14/2016,4445114986-04/14/2016,3974,2.67,2.67,0,0.00,0.00,2.67,0,0,0,231,717,2194,OK,Thursday,Weekday,441,4445114986,4/14/2016,4445114986-04/14/2016,1,441,492,89.63,Thursday,Weekday,Sunday,Low Activity
4445114986,4/15/2016,4445114986-04/15/2016,7198,4.83,4.83,0,0.00,0.00,4.83,0,0,0,350,711,2496,OK,Friday,Weekday,337,4445114986,4/15/2016,4445114986-04/15/2016,2,337,379,88.92,Friday,Weekday,Monday,Low Activity
4445114986,4/16/2016,4445114986-04/16/2016,3945,2.65,2.65,0,0.00,0.00,2.65,0,0,0,225,716,2180,OK,Saturday,Weekend,462,4445114986,4/16/2016,4445114986-04/16/2016,1,462,499,92.59,Saturday,Weekend,Sunday,Low Activity
4445114986,4/17/2016,4445114986-04/17/2016,2268,1.52,1.52,0,0.00,0.00,1.52,0,0,0,114,1219,1933,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/18/2016,4445114986-04/18/2016,6155,4.24,4.24,0,2.00,0.29,1.95,0,25,6,162,1247,2248,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/19/2016,4445114986-04/19/2016,2064,1.39,1.39,0,0.00,0.00,1.39,0,0,0,121,895,1954,OK,Tuesday,Weekday,388,4445114986,4/19/2016,4445114986-04/19/2016,2,388,424,91.51,Tuesday,Weekday,Monday,Low Activity
4445114986,4/20/2016,4445114986-04/20/2016,2072,1.39,1.39,0,0.00,0.00,1.39,0,0,0,137,841,1974,OK,Wednesday,Weekday,439,4445114986,4/20/2016,4445114986-04/20/2016,1,439,462,95.02,Wednesday,Weekday,Sunday,Low Activity
4445114986,4/21/2016,4445114986-04/21/2016,3809,2.56,2.56,0,0.00,0.00,2.54,0,0,0,215,756,2150,OK,Thursday,Weekday,436,4445114986,4/21/2016,4445114986-04/21/2016,1,436,469,92.96,Thursday,Weekday,Sunday,Low Activity
4445114986,4/22/2016,4445114986-04/22/2016,6831,4.58,4.58,0,0.00,0.00,4.58,0,0,0,317,706,2432,OK,Friday,Weekday,388,4445114986,4/22/2016,4445114986-04/22/2016,1,388,417,93.05,Friday,Weekday,Sunday,Low Activity
4445114986,4/23/2016,4445114986-04/23/2016,4363,2.93,2.93,0,0.00,0.00,2.93,0,0,0,201,1239,2149,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/24/2016,4445114986-04/24/2016,5002,3.36,3.36,0,0.00,0.00,3.36,0,0,0,244,1196,2247,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/25/2016,4445114986-04/25/2016,3385,2.27,2.27,0,0.00,0.00,2.27,0,0,0,179,916,2070,OK,Monday,Weekday,328,4445114986,4/25/2016,4445114986-04/25/2016,1,328,345,95.07,Monday,Weekday,Sunday,Low Activity
4445114986,4/26/2016,4445114986-04/26/2016,6326,4.41,4.41,0,2.41,0.04,1.96,0,29,1,180,839,2291,OK,Tuesday,Weekday,353,4445114986,4/26/2016,4445114986-04/26/2016,2,353,391,90.28,Tuesday,Weekday,Monday,Low Activity
4445114986,4/27/2016,4445114986-04/27/2016,7243,5.03,5.03,0,2.62,0.03,2.38,0,32,1,194,839,2361,OK,Wednesday,Weekday,332,4445114986,4/27/2016,4445114986-04/27/2016,1,332,374,88.77,Wednesday,Weekday,Sunday,Low Activity
4445114986,4/28/2016,4445114986-04/28/2016,4493,3.01,3.01,0,0.00,0.00,3.01,0,0,0,236,762,2203,OK,Thursday,Weekday,419,4445114986,4/28/2016,4445114986-04/28/2016,1,419,442,94.80,Thursday,Weekday,Sunday,Low Activity
4445114986,4/29/2016,4445114986-04/29/2016,4676,3.14,3.14,0,0.00,0.00,3.13,0,0,0,226,1106,2196,MISSING SLEEP,,,,,,,,,,,,,,
4445114986,4/30/2016,4445114986-04/30/2016,6222,4.18,4.18,0,0.00,0.00,4.18,0,0,0,290,797,2363,OK,Saturday,Weekend,322,4445114986,4/30/2016,4445114986-04/30/2016,1,322,353,91.22,Saturday,Weekend,Sunday,Low Activity
4445114986,5/1/2016,4445114986-05/01/2016,5232,3.51,3.51,0,0.00,0.00,3.51,0,0,0,240,741,2246,OK,Sunday,Weekend,439,4445114986,5/1/2016,4445114986-05/01/2016,2,439,459,95.64,Sunday,Weekend,Monday,Low Activity
4445114986,5/2/2016,4445114986-05/02/2016,6910,4.75,4.75,0,2.21,0.19,2.35,0,27,4,200,667,2336,OK,Monday,Weekday,502,4445114986,5/2/2016,4445114986-05/02/2016,1,502,542,92.62,Monday,Weekday,Sunday,Low Activity
4445114986,5/3/2016,4445114986-05/03/2016,7502,5.18,5.18,0,2.48,0.11,2.58,0,30,2,233,725,2421,OK,Tuesday,Weekday,417,4445114986,5/3/2016,4445114986-05/03/2016,2,417,450,92.67,Tuesday,Weekday,Monday,Low Activity
4445114986,5/4/2016,4445114986-05/04/2016,2923,1.96,1.96,0,0.00,0.00,1.96,0,0,0,180,897,2070,OK,Wednesday,Weekday,337,4445114986,5/4/2016,4445114986-05/04/2016,2,337,363,92.84,Wednesday,Weekday,Monday,Low Activity
4445114986,5/5/2016,4445114986-05/05/2016,3800,2.55,2.55,0,0.12,0.24,2.18,0,2,6,185,734,2120,OK,Thursday,Weekday,462,4445114986,5/5/2016,4445114986-05/05/2016,2,462,513,90.06,Thursday,Weekday,Monday,Low Activity
4445114986,5/6/2016,4445114986-05/06/2016,4514,3.03,3.03,0,0.00,0.00,3.03,0,0,0,229,809,2211,OK,Friday,Weekday,374,4445114986,5/6/2016,4445114986-05/06/2016,2,374,402,93.03,Friday,Weekday,Monday,Low Activity
4445114986,5/7/2016,4445114986-05/07/2016,5183,3.59,3.59,0,2.13,0.19,1.25,0,26,4,108,866,2123,OK,Saturday,Weekend,401,4445114986,5/7/2016,4445114986-05/07/2016,2,401,436,91.97,Saturday,Weekend,Monday,Low Activity
4445114986,5/8/2016,4445114986-05/08/2016,7303,4.90,4.90,0,0.00,0.25,4.65,0,0,8,308,733,2423,OK,Sunday,Weekend,361,4445114986,5/8/2016,4445114986-05/08/2016,1,361,391,92.33,Sunday,Weekend,Sunday,Low Activity
4445114986,5/9/2016,4445114986-05/09/2016,5275,3.54,3.54,0,0.00,0.00,3.54,0,0,0,266,641,2281,OK,Monday,Weekday,457,4445114986,5/9/2016,4445114986-05/09/2016,1,457,533,85.74,Monday,Weekday,Sunday,Low Activity
4445114986,5/10/2016,4445114986-05/10/2016,3915,2.63,2.63,0,0.00,0.00,2.63,0,0,0,231,783,2181,OK,Tuesday,Weekday,405,4445114986,5/10/2016,4445114986-05/10/2016,1,405,426,95.07,Tuesday,Weekday,Sunday,Low Activity
4445114986,5/11/2016,4445114986-05/11/2016,9105,6.11,6.11,0,2.25,1.00,2.86,0,34,22,232,622,2499,OK,Wednesday,Weekday,499,4445114986,5/11/2016,4445114986-05/11/2016,1,499,530,94.15,Wednesday,Weekday,Sunday,Low Activity
4445114986,5/12/2016,4445114986-05/12/2016,768,0.52,0.52,0,0.00,0.00,0.52,0,0,0,58,380,1212,OK,Thursday,Weekday,483,4445114986,5/12/2016,4445114986-05/12/2016,1,483,501,96.41,Thursday,Weekday,Sunday,Low Activity
4558609924,4/12/2016,4558609924-04/12/2016,5135,3.39,3.39,0,0.00,0.00,3.39,0,0,0,318,1122,1909,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/13/2016,4558609924-04/13/2016,4978,3.29,3.29,0,1.24,0.44,1.61,0,19,7,127,1287,1722,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/14/2016,4558609924-04/14/2016,6799,4.49,4.49,0,0.00,0.00,4.49,0,0,0,279,1161,1922,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/15/2016,4558609924-04/15/2016,7795,5.15,5.15,0,0.59,0.84,3.73,0,17,30,262,1131,2121,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/16/2016,4558609924-04/16/2016,7289,4.82,4.82,0,0.55,0.75,3.50,0,8,12,308,1112,1997,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/17/2016,4558609924-04/17/2016,9634,6.40,6.40,0,0.55,1.14,4.71,0,7,19,304,1110,2117,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/18/2016,4558609924-04/18/2016,8940,5.91,5.91,0,0.98,0.93,4.00,0,14,15,331,1080,2116,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/19/2016,4558609924-04/19/2016,5401,3.57,3.57,0,0.05,0.36,3.16,0,1,9,248,1182,1876,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/20/2016,4558609924-04/20/2016,4803,3.17,3.17,0,0.00,0.00,3.17,0,0,0,222,1218,1788,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/21/2016,4558609924-04/21/2016,13743,9.08,9.08,0,0.42,0.97,7.70,0,6,21,432,844,2486,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/22/2016,4558609924-04/22/2016,9601,6.35,6.35,0,1.37,1.50,3.47,0,20,25,273,1122,2094,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/23/2016,4558609924-04/23/2016,6890,4.55,4.55,0,0.34,0.20,4.01,0,5,5,308,1122,2085,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/24/2016,4558609924-04/24/2016,8563,5.66,5.66,0,0.00,0.00,5.65,0,0,0,395,1045,2173,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/25/2016,4558609924-04/25/2016,8095,5.35,5.35,0,0.59,0.25,4.51,0,18,10,340,993,2225,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/26/2016,4558609924-04/26/2016,9148,6.05,6.05,0,0.43,2.03,3.59,0,12,41,283,1062,2223,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/27/2016,4558609924-04/27/2016,9557,6.32,6.32,0,1.96,0.89,3.46,0,27,14,312,1087,2098,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/28/2016,4558609924-04/28/2016,9451,6.25,6.25,0,0.02,0.27,5.95,0,1,11,367,985,2185,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/29/2016,4558609924-04/29/2016,7833,5.18,5.18,0,1.02,1.85,2.31,0,15,29,197,1096,1918,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,4/30/2016,4558609924-04/30/2016,10319,6.82,6.82,0,0.47,1.89,4.46,0,7,29,293,1111,2105,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/1/2016,4558609924-05/01/2016,3428,2.27,2.27,0,0.00,0.00,2.27,0,0,0,190,1121,1692,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/2/2016,4558609924-05/02/2016,7891,5.22,5.22,0,0.00,0.00,5.22,0,0,0,383,1057,2066,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/3/2016,4558609924-05/03/2016,5267,3.48,3.48,0,0.60,0.28,2.60,0,21,10,237,1172,1953,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/4/2016,4558609924-05/04/2016,5232,3.46,3.46,0,0.00,0.00,3.46,0,0,0,252,1188,1842,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/5/2016,4558609924-05/05/2016,10611,7.01,7.01,0,1.01,0.50,5.51,0,14,8,370,1048,2262,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/6/2016,4558609924-05/06/2016,3755,2.48,2.48,0,0.00,0.00,2.48,0,0,0,202,1238,1722,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/7/2016,4558609924-05/07/2016,8237,5.44,5.44,0,1.61,1.00,2.83,0,23,16,233,1116,1973,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/8/2016,4558609924-05/08/2016,6543,4.33,4.33,0,1.80,0.50,2.02,0,66,35,238,1019,2666,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/9/2016,4558609924-05/09/2016,11451,7.57,7.57,0,0.43,1.62,5.52,0,6,30,339,1065,2223,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/10/2016,4558609924-05/10/2016,6435,4.25,4.25,0,0.74,1.12,2.39,0,11,18,220,1191,1889,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/11/2016,4558609924-05/11/2016,9108,6.02,6.02,0,0.26,1.82,3.94,0,4,31,324,1081,2131,MISSING SLEEP,,,,,,,,,,,,,,
4558609924,5/12/2016,4558609924-05/12/2016,6307,4.17,4.17,0,0.00,0.00,4.17,0,0,0,247,736,1452,MISSING SLEEP,,,,,,,,,,,,,,
4702921684,4/12/2016,4702921684-04/12/2016,7213,5.88,5.88,0,0.00,0.00,5.85,0,0,0,263,718,2947,OK,Tuesday,Weekday,425,4702921684,4/12/2016,4702921684-04/12/2016,1,425,439,96.81,Tuesday,Weekday,Sunday,Low Activity
4702921684,4/13/2016,4702921684-04/13/2016,6877,5.58,5.58,0,0.00,0.00,5.58,0,0,0,258,777,2898,OK,Wednesday,Weekday,400,4702921684,4/13/2016,4702921684-04/13/2016,2,400,430,93.02,Wednesday,Weekday,Monday,Low Activity
4702921684,4/14/2016,4702921684-04/14/2016,7860,6.37,6.37,0,0.00,0.00,6.37,0,0,0,271,772,2984,OK,Thursday,Weekday,384,4702921684,4/14/2016,4702921684-04/14/2016,1,384,415,92.53,Thursday,Weekday,Sunday,Low Activity
4702921684,4/15/2016,4702921684-04/15/2016,6506,5.28,5.28,0,0.07,0.42,4.79,0,1,8,256,944,2896,OK,Friday,Weekday,253,4702921684,4/15/2016,4702921684-04/15/2016,1,253,257,98.44,Friday,Weekday,Sunday,Low Activity
4702921684,4/16/2016,4702921684-04/16/2016,11140,9.03,9.03,0,0.24,1.25,7.54,0,3,24,335,556,3328,OK,Saturday,Weekend,382,4702921684,4/16/2016,4702921684-04/16/2016,2,382,406,94.09,Saturday,Weekend,Monday,High Activity
4702921684,4/17/2016,4702921684-04/17/2016,12692,10.29,10.29,0,0.96,3.46,5.88,0,12,66,302,437,3394,OK,Sunday,Weekend,591,4702921684,4/17/2016,4702921684-04/17/2016,1,591,612,96.57,Sunday,Weekend,Sunday,High Activity
4702921684,4/18/2016,4702921684-04/18/2016,9105,7.38,7.38,0,1.82,1.49,4.07,0,22,30,191,890,3013,OK,Monday,Weekday,293,4702921684,4/18/2016,4702921684-04/18/2016,1,293,312,93.91,Monday,Weekday,Sunday,Low Activity
4702921684,4/19/2016,4702921684-04/19/2016,6708,5.44,5.44,0,0.88,0.37,4.19,0,10,8,179,757,2812,OK,Tuesday,Weekday,457,4702921684,4/19/2016,4702921684-04/19/2016,1,457,487,93.84,Tuesday,Weekday,Sunday,Low Activity
4702921684,4/20/2016,4702921684-04/20/2016,8793,7.13,7.13,0,0.16,1.23,5.73,0,2,29,260,717,3061,OK,Wednesday,Weekday,454,4702921684,4/20/2016,4702921684-04/20/2016,1,454,468,97.01,Wednesday,Weekday,Sunday,Low Activity
4702921684,4/21/2016,4702921684-04/21/2016,6530,5.30,5.30,0,0.31,2.05,2.94,0,4,41,144,901,2729,OK,Thursday,Weekday,425,4702921684,4/21/2016,4702921684-04/21/2016,1,425,434,97.93,Thursday,Weekday,Sunday,Low Activity
4702921684,4/22/2016,4702921684-04/22/2016,1664,1.35,1.35,0,0.00,0.00,1.35,0,0,0,72,1341,2241,MISSING SLEEP,,,,,,,,,,,,,,
4702921684,4/23/2016,4702921684-04/23/2016,15126,12.27,12.27,0,0.76,3.24,8.27,0,9,66,408,469,3691,OK,Saturday,Weekend,465,4702921684,4/23/2016,4702921684-04/23/2016,1,465,475,97.89,Saturday,Weekend,Sunday,High Activity
4702921684,4/24/2016,4702921684-04/24/2016,15050,12.22,12.22,0,1.20,5.12,5.88,0,15,95,281,542,3538,OK,Sunday,Weekend,480,4702921684,4/24/2016,4702921684-04/24/2016,1,480,506,94.86,Sunday,Weekend,Sunday,High Activity
4702921684,4/25/2016,4702921684-04/25/2016,9167,7.43,7.43,0,0.49,0.82,6.11,0,6,15,270,730,3064,OK,Monday,Weekday,370,4702921684,4/25/2016,4702921684-04/25/2016,1,370,380,97.37,Monday,Weekday,Sunday,Low Activity
4702921684,4/26/2016,4702921684-04/26/2016,6108,4.95,4.95,0,0.07,0.35,4.54,0,1,8,216,765,2784,OK,Tuesday,Weekday,421,4702921684,4/26/2016,4702921684-04/26/2016,1,421,429,98.14,Tuesday,Weekday,Sunday,Low Activity
4702921684,4/27/2016,4702921684-04/27/2016,7047,5.72,5.72,0,0.09,0.80,4.78,0,1,16,238,733,2908,OK,Wednesday,Weekday,432,4702921684,4/27/2016,4702921684-04/27/2016,1,432,449,96.21,Wednesday,Weekday,Sunday,Low Activity
4702921684,4/28/2016,4702921684-04/28/2016,9023,7.32,7.32,0,1.13,0.42,5.77,0,14,9,232,738,3033,OK,Thursday,Weekday,442,4702921684,4/28/2016,4702921684-04/28/2016,1,442,461,95.88,Thursday,Weekday,Sunday,Low Activity
4702921684,4/29/2016,4702921684-04/29/2016,9930,8.05,8.05,0,1.06,0.92,6.07,0,12,19,267,692,3165,OK,Friday,Weekday,433,4702921684,4/29/2016,4702921684-04/29/2016,1,433,447,96.87,Friday,Weekday,Sunday,Low Activity
